0.852535,0.731559
0.687521,0.842647
0.401532,0.872433
0.856319,0.696829
0.353038,0.688437
0.757805,0.85992
0.513169,0.504105
0.690329,0.120884
0.962615,0.233955
0.940184,0.0316782
0.31373,0.736625
0.344066,0.344188
0.0242317,0.998962
0.361705,0.91818
0.298502,0.556749
0.43907,0.756035
0.608295,0.0577105
0.944121,0.320811
0.36375,0.373394
0.455885,0.793695
0.766137,0.166295
0.688681,0.427015
0.37318,0.318125
0.831721,0.649525
0.40904,0.125797
0.586627,0.0795312
0.349254,0.671133
0.683035,0.102817
0.812342,0.270669
0.15418,0.171056
0.289682,0.411908
0.153356,0.477065
0.744041,0.0819422
0.592792,0.163701
0.608814,0.895108
0.385846,0.721763
0.218848,0.925565
0.574206,0.733665
0.204047,0.651234
0.120884,0.619465
0.877194,0.915555
0.650685,0.540544
0.14716,0.31254
0.918882,0.118076
0.988861,0.902524
0.290078,0.122074
0.000824,0.663717
0.0077517,0.787561
0.0821863,0.586718
0.536149,0.913572
0.759972,0.817682
0.755791,0.402112
0.197821,0.756462
0.293558,0.392407
0.418104,0.516373
0.769097,0.647237
0.767602,0.651296
0.238044,0.347606
0.15891,0.556627
0.614368,0.951689
0.118473,0.450392
0.351726,0.274453
0.17246,0.340739
0.16657,0.444533
0.601581,0.8858
0.0830409,0.893887
0.0967132,0.552477
0.581561,0.0372021
0.345866,0.98059
0.132115,0.797021
0.0839564,0.957762
0.893704,0.630512
0.637196,0.912412
0.860744,0.21482
0.492141,0.330332
0.238472,0.446669
0.922208,0.00146489
0.327616,0.912595
0.20127,0.502792
0.7004,0.486343
0.437178,0.824091
0.948576,0.209326
0.554918,0.542161
0.785333,0.11063
0.46202,0.450697
0.781549,0.122532
0.926542,0.0507523
0.518387,0.748253
0.199103,0.809442
0.436903,0.637562
0.910825,0.591968
0.166448,0.727317
0.277169,0.174139
0.612568,0.102115
0.140294,0.240944
0.585986,0.232551
0.880276,0.777825
0.254036,0.745994
0.726585,0.260598
0.19541,0.387341
0.501663,0.550829
0.339732,0.325327
0.326792,0.902158
0.573107,0.460646
0.322703,0.984283
0.291055,0.892422
0.835047,0.330973
0.67983,0.199072
0.216834,0.118046
0.00753807,0.690023
0.698721,0.677541
0.706412,0.284005
0.378307,0.6545
0.527024,0.170995
0.860012,0.212897
0.546464,0.91345
0.576312,0.196265
0.310831,0.142888
0.322214,0.6498
0.89407,0.509171
0.0336619,0.609973
0.153874,0.0372326
0.341288,0.568163
0.966308,0.548814
0.930937,0.514145
0.719871,0.304422
0.242012,0.966094
0.850978,0.522782
0.535142,0.892819
0.701407,0.932951
0.859737,0.935484
0.479354,0.0162969
0.953825,0.833583
0.605243,0.093997
0.606372,0.462935
0.22364,0.916532
0.51384,0.390912
0.162328,0.911191
0.162175,0.35548
0.119846,0.744499
0.765374,0.574572
0.363018,0.354778
0.791955,0.291391
0.715262,0.112186
0.110691,0.462752
0.117222,0.261483
0.286508,0.995911
0.541185,0.304575
0.0582293,0.440474
0.539628,0.478774
0.529069,0.541978
0.210578,0.986663
0.101352,0.56267
0.859645,0.134587
0.686636,0.776238
0.140751,0.035371
0.222358,0.0426954
0.956847,0.0317698
0.0264595,0.869594
0.901059,0.496841
0.0212714,0.865566
0.52089,0.167608
0.357433,0.993103
0.185308,0.668203
0.469893,0.526017
0.836879,0.37846
0.0964385,0.118625
0.409742,0.304758
0.290628,0.892117
0.195257,0.109043
0.959868,0.944914
0.935545,0.952025
0.960356,0.193243
0.927305,0.307291
0.279824,0.947966
0.91644,0.402539
0.339396,0.133641
0.0649129,0.443617
0.945799,0.557146
0.771386,0.278268
0.925413,0.130497
0.626118,0.655629
0.970885,0.455824
0.282357,0.737358
0.732292,0.677297
0.524918,0.0174261
0.683248,0.00720237
0.316874,0.306131
0.794061,0.832087
0.106662,0.934538
0.542467,0.805048
0.175634,0.836421
0.293771,0.830805
0.308176,0.662954
0.581103,0.349467
0.565264,0.587207
0.317515,0.825495
0.442763,0.954039
0.470931,0.847774
0.195868,0.432051
0.233161,0.747612
0.610553,0.823908
0.214423,0.140202
0.00381481,0.190771
0.694388,0.296365
0.733543,0.44792
0.461135,0.750694
0.999329,0.0867031
0.269448,0.051912
0.215766,0.180334
0.449171,0.0626545
0.739067,0.328654
0.695364,0.713706
0.228492,0.698782
0.57149,0.619892
0.423933,0.817866
0.756462,0.463637
0.620411,0.273721
0.56737,0.55211
0.621601,0.980224
0.788568,0.454543
0.45262,0.163091
0.338816,0.125919
0.614246,0.723075
0.807733,0.423292
0.158971,0.131779
0.392041,0.420637
0.371166,0.517472
0.264229,0.429212
0.331187,0.0961333
0.903623,0.128849
0.146458,0.604999
0.421522,0.717215
0.12891,0.893612
0.412214,0.482437
0.701682,0.329936
0.360027,0.706229
0.314951,0.177038
0.134739,0.30311
0.153417,0.596332
0.606037,0.102359
0.915494,0.434523
0.907987,0.178503
0.44615,0.449812
0.385723,0.137272
0.50502,0.133671
0.754723,0.762658
0.44966,0.784875
0.504013,0.931455
0.116794,0.991333
0.0753807,0.20191
0.681814,0.176763
0.848476,0.98236
0.777856,0.36787
0.4644,0.685812
0.65624,0.838527
0.518174,0.777856
0.669027,0.787042
0.151524,0.122623
0.854946,0.703085
0.577624,0.534471
0.910367,0.580218
0.0683309,0.940428
0.325968,0.630238
0.435804,0.0606403
0.971068,0.656056
0.539537,0.0125736
0.906034,0.73867
0.849879,0.745048
0.704794,0.395062
0.599475,0.708792
0.0682089,0.863033
0.554125,0.669698
0.0097354,0.669057
0.933531,0.0706503
0.394635,0.135929
0.514054,0.848567
0.113834,0.985748
0.444349,0.112613
0.674032,0.695029
0.805048,0.590472
0.484848,0.758141
0.443587,0.247658
0.624531,0.514908
0.116367,0.987732
0.365551,0.699271
0.468001,0.83816
0.241127,0.364391
0.880215,0.52916
0.933988,0.341594
0.720969,0.871456
0.768578,0.888241
0.0252693,0.838557
0.0883816,0.68157
0.13889,0.760949
0.298837,0.814417
0.356059,0.537706
0.857662,0.949156
0.0827357,0.271706
0.993835,0.28605
0.556475,0.235084
0.436201,0.502396
0.654164,0.571184
0.933103,0.318461
0.818873,0.638722
0.844295,0.846858
0.637135,0.405133
0.586413,0.381146
0.0979034,0.794733
0.213172,0.780267
0.0643025,0.398328
0.911527,0.104892
0.989563,0.450484
0.695212,0.662008
0.408368,0.480392
0.0766625,0.113834
0.23484,0.543016
0.998993,0.807611
0.39845,0.436476
0.808374,0.982299
0.848903,0.812067
0.549547,0.00830103
0.461623,0.583087
0.364025,0.317026
0.874783,0.538652
0.273568,0.175634
0.789178,0.568987
0.129521,0.964202
0.762383,0.408155
0.0093997,0.110782
0.0281075,0.30076
0.842067,0.341258
0.372448,0.498642
0.542405,0.399365
0.597583,0.993835
0.437544,0.894253
0.605304,0.394177
0.264809,0.430769
0.630177,0.347942
0.523484,0.679586
0.654897,0.423109
0.461226,0.542711
0.538347,0.848323
0.476547,0.0711997
0.887692,0.0212714
0.218574,0.290872
0.205969,0.191076
0.165197,0.592639
0.346446,0.220405
0.961272,0.843348
0.80459,0.834315
0.297403,0.873898
0.87936,0.261299
0.611438,0.500137
0.23484,0.673605
0.3932,0.733665
0.893674,0.332102
0.374065,0.337809
0.192938,0.843043
0.382519,0.386181
0.734855,0.431745
0.147069,0.978881
0.862056,0.640828
0.827662,0.773461
0.690329,0.357982
0.556597,0.486435
0.228614,0.580218
0.77102,0.0220344
0.618519,0.820887
0.617023,0.383709
0.0239265,0.565142
0.207801,0.0253609
0.202582,0.68096
0.0162053,0.798456
0.290323,0.191046
0.183599,0.150548
0.829493,0.312601
0.0256661,0.732627
0.572771,0.170751
0.517106,0.0704367
0.0937529,0.0922269
0.0356456,0.456862
0.735252,0.885159
0.147649,0.720817
0.926603,0.011597
0.715384,0.0299387
0.401959,0.0589312
0.108097,0.382183
0.349528,0.416181
0.79809,0.94348
0.0240486,0.561602
0.122227,0.887051
0.853511,0.868252
0.491317,0.891293
0.570849,0.332896
0.82757,0.95172
0.402722,0.135319
0.512009,0.663991
0.846126,0.433912
0.622944,0.633503
0.0636006,0.303507
0.746605,0.168554
0.429762,0.222694
0.14127,0.912717
0.258553,0.0155339
0.536332,0.572893
0.244057,0.65508
0.347087,0.399579
0.645039,0.834223
0.587237,0.575152
0.745109,0.710471
0.259255,0.166448
0.619404,0.730735
0.505356,0.798517
0.739219,0.942564
0.298624,0.704703
0.445784,0.697806
0.95706,0.310587
0.824335,0.155187
0.260659,0.00680563
0.00994903,0.488083
0.453841,0.267983
0.456374,0.203192
0.913144,0.7734
0.198462,0.477401
0.762841,0.685873
0.640797,0.917966
0.218726,0.745231
0.902249,0.653035
0.941832,0.332347
0.248817,0.158391
0.182806,0.160253
0.645619,0.72692
0.999298,0.748253
0.958983,0.986663
0.325907,0.335673
0.840388,0.374096
0.179754,0.391369
0.823389,0.968932
0.781518,0.37495
0.664449,0.595904
0.873898,0.906308
0.459273,0.601154
0.0186773,0.999786
0.565905,0.208136
0.153569,0.518723
0.865383,0.860012
0.189734,0.507218
0.391919,0.454604
0.932157,0.55501
0.863247,0.878384
0.102817,0.85168
0.142552,0.74514
0.749504,0.0867946
0.163671,0.746391
0.819697,0.851924
0.349803,0.519028
0.182348,0.700583
0.0582598,0.437056
0.87817,0.523118
0.0813623,0.233253
0.879238,0.39198
0.735649,0.857204
0.140049,0.533921
0.569658,0.475814
0.22071,0.58562
0.222877,0.0229804
0.263619,0.788446
0.465621,0.203925
0.604724,0.279336
0.952116,0.361034
0.801294,0.133244
0.717765,0.107364
0.356395,0.314005
0.951659,0.133885
0.922361,0.18952
0.0758385,0.0967437
0.263497,0.767876
0.662557,0.991028
0.760491,0.309977
0.220099,0.916807
0.736381,0.476058
0.380016,0.644429
0.386578,0.660878
0.514878,0.884579
0.59331,0.675283
0.319803,0.669607
0.406293,0.429212
0.387616,0.752831
0.470534,0.773278
0.30958,0.431196
0.182745,0.154546
0.332774,0.698325
0.857448,0.243233
0.105319,0.133793
0.684133,0.186163
0.540788,0.43498
0.756676,0.643574
0.332865,0.997803
0.956389,0.265145
0.151891,0.452284
0.969451,0.762169
0.0540788,0.560015
0.220893,0.231178
0.135044,0.37846
0.00546281,0.886166
0.958495,0.0996735
0.597125,0.854915
0.791864,0.468856
0.618336,0.196326
0.17951,0.189093
0.45027,0.794641
0.885464,0.219123
0.965484,0.28663
0.736015,0.369427
0.363842,0.67861
0.394482,0.103641
0.393475,0.808802
0.59859,0.951445
0.73748,0.31193
0.891934,0.438612
0.84814,0.241829
0.381054,0.941404
0.00946074,0.00860622
0.548997,0.370495
0.909696,0.786523
0.656819,0.0917692
0.504471,0.0486465
0.764122,0.989227
0.452834,0.384991
0.900235,0.0769982
0.906125,0.259896
0.416761,0.566454
0.932096,0.865261
0.0531327,0.794336
0.354747,0.725394
0.746422,0.918912
0.291757,0.210639
0.716178,0.789575
0.170019,0.615009
0.856441,0.896695
0.501267,0.954527
0.965178,0.807825
0.198523,0.142796
0.843013,0.996429
0.71511,0.699637
0.792566,0.469375
0.786584,0.648976
0.548997,0.0996735
